ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:59:12+0000,Biden for President,0,99,0,999,0.002128,Wyoming,0.070213,Pennsylvania,0.002128,New Hampshire,0.023404,New Jersey,0.002128,New Mexico,0.091489,New York,0.029787,North Carolina,0.002128,North Dakota,0.046809,Ohio,0.010638,Oklahoma,0.008511,Oregon,0.006383,Rhode Island,0.008511,Nebraska,0.014894,South Carolina,0.017021,Tennessee,0.070213,Texas,0.002128,Utah,0.006383,Vermont,0.038298,Virginia,0.029787,Washington,0.012766,West Virginia,0.008511,Wisconsin,0.012766,Nevada,0.012766,Missouri,0.004255,Alabama,0.017021,Georgia,0.002128,Alaska,0.019149,Arizona,0.004255,Arkansas,0.087234,California,0.017021,Colorado,0.008511,Connecticut,0.019149,Delaware,0.002128,"Washington, District of Columbia",0.085106,Florida,0.021277,Illinois,0.006383,Mississippi,0.017021,Indiana,0.021277,Iowa,0.017021,Kansas,0.014894,Kentucky,0.004255,Louisiana,0.006383,Maine,0.010638,Maryland,0.031915,Massachusetts,0.03617,Michigan,0.012766,Minnesota,0.004255,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:59:10+0000,Biden for President,0,99,0,999,0.002075,Montana,0.018672,Oregon,0.002075,Nebraska,0.016598,Nevada,0.03112,New Jersey,0.016598,New Mexico,0.058091,New York,0.018672,North Carolina,0.004149,North Dakota,0.026971,Ohio,0.010373,Oklahoma,0.041494,Pennsylvania,0.020747,Minnesota,0.008299,South Carolina,0.012448,Tennessee,0.056017,Texas,0.006224,Utah,0.002075,Vermont,0.03527,Virginia,0.041494,Washington,0.006224,West Virginia,0.020747,Wisconsin,0.016598,Missouri,0.03527,Michigan,0.014523,Alabama,0.004149,Alaska,0.016598,Delaware,0.002075,Idaho,0.03112,Kentucky,0.022822,Massachusetts,0.004149,Mississippi,0.004149,Rhode Island,0.004149,South Dakota,0.014523,Colorado,0.006224,New Hampshire,0.022822,Arizona,0.018672,Maryland,0.012448,Arkansas,0.099585,California,0.008299,Connecticut,0.085062,Florida,0.03112,Georgia,0.041494,Illinois,0.014523,Indiana,0.010373,Iowa,0.010373,Kansas,0.008299,Maine,0.004149,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:59:05+0000,Biden for President,0,99,0,999,0.006494,Delaware,0.006494,Oklahoma,0.01039,Nebraska,0.009091,Nevada,0.005195,New Hampshire,0.018182,New Jersey,0.011688,New Mexico,0.049351,New York,0.032468,North Carolina,0.002597,North Dakota,0.041558,Ohio,0.011688,Oregon,0.027273,Missouri,0.032468,Pennsylvania,0.002597,Rhode Island,0.015584,South Carolina,0.002597,South Dakota,0.022078,Tennessee,0.083117,Texas,0.002597,Utah,0.027273,Virginia,0.035065,Washington,0.006494,West Virginia,0.006494,Montana,0.007792,Mississippi,0.005195,Maine,0.024675,Georgia,0.003896,Vermont,0.001299,Wyoming,0.016883,Alabama,0.001299,Alaska,0.038961,Arizona,0.009091,Arkansas,0.105195,California,0.015584,Colorado,0.016883,Connecticut,0.085714,Florida,0.005195,Hawaii,0.009091,Minnesota,0.011688,Idaho,0.027273,Illinois,0.023377,Indiana,0.016883,Iowa,0.01039,Kansas,0.012987,Kentucky,0.007792,Louisiana,0.014286,Maryland,0.016883,Massachusetts,0.035065,Michigan,0.007792,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:58:52+0000,Biden for President,0,99,0,999,0.0053,Alaska,0.024735,New Jersey,0.022968,Kentucky,0.007067,Louisiana,0.022968,Maryland,0.021201,Massachusetts,0.051237,Michigan,0.026502,Minnesota,0.0053,Mississippi,0.015901,Missouri,0.007067,New Hampshire,0.008834,New Mexico,0.035336,Illinois,0.086572,New York,0.037102,North Carolina,0.033569,Ohio,0.008834,Oregon,0.051237,Pennsylvania,0.030035,Tennessee,0.063604,Texas,0.030035,Virginia,0.028269,Washington,0.012367,Indiana,0.001767,Hawaii,0.001767,Arkansas,0.010601,South Carolina,0.0053,Delaware,0.003534,Idaho,0.008834,Iowa,0.003534,Kansas,0.010601,Maine,0.003534,Montana,0.001767,Nevada,0.007067,Oklahoma,0.003534,Rhode Island,0.007067,Utah,0.022968,Georgia,0.003534,Vermont,0.008834,West Virginia,0.001767,"Washington, District of Columbia",0.015901,Alabama,0.026502,Arizona,0.09894,California,0.019435,Colorado,0.021201,Connecticut,0.063604,Florida,0.012367,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:58:49+0000,Biden for President,0,99,0,999,0.029412,Connecticut,0.029412,North Carolina,0.088235,Texas,0.058824,Pennsylvania,0.029412,Ohio,0.029412,New Mexico,0.029412,Indiana,0.058824,Arizona,0.029412,Wisconsin,0.029412,Washington,0.029412,Oklahoma,0.029412,New Hampshire,0.147059,Florida,0.029412,Maryland,0.058824,California,0.029412,Alaska,0.029412,Tennessee,0.029412,Oregon,0.058824,New York,0.029412,New Jersey,0.029412,Minnesota,0.029412,Iowa,0.029412,Hawaii,0.029412,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:58:45+0000,Biden for President,0,99,0,999,0.003279,Alabama,0.018033,South Carolina,0.006557,New Hampshire,0.034426,New Jersey,0.008197,New Mexico,0.057377,New York,0.029508,North Carolina,0.045902,Ohio,0.004918,Oklahoma,0.011475,Oregon,0.040984,Pennsylvania,0.003279,Rhode Island,0.014754,Tennessee,0.003279,Montana,0.07377,Texas,0.001639,Utah,0.001639,Vermont,0.018033,Virginia,0.029508,Washington,0.013115,West Virginia,0.006557,Wisconsin,0.003279,Wyoming,0.001639,Nebraska,0.001639,North Dakota,0.004918,Nevada,0.027869,Missouri,0.001639,Alaska,0.004918,Idaho,0.018033,Arizona,0.001639,Arkansas,0.118033,California,0.016393,Colorado,0.014754,Connecticut,0.011475,Delaware,0.008197,"Washington, District of Columbia",0.085246,Florida,0.022951,Georgia,0.001639,Hawaii,0.029508,Illinois,0.008197,Mississippi,0.021311,Indiana,0.013115,Iowa,0.009836,Kansas,0.021311,Kentucky,0.004918,Louisiana,0.003279,Maine,0.014754,Maryland,0.039344,Massachusetts,0.034426,Michigan,0.02623,Minnesota,0.003279,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:58:42+0000,Biden for President,0,99,0,999,0.003012,"Washington, District of Columbia",0.01506,Tennessee,0.006024,Montana,0.006024,Nevada,0.024096,New Jersey,0.048193,New York,0.024096,North Carolina,0.039157,Ohio,0.021084,Oregon,0.066265,Pennsylvania,0.060241,Texas,0.021084,Minnesota,0.027108,Washington,0.012048,West Virginia,0.018072,Wisconsin,0.01506,Alaska,0.012048,Arkansas,0.027108,Virginia,0.018072,Alabama,0.027108,Illinois,0.018072,Missouri,0.042169,Michigan,0.009036,South Dakota,0.006024,Nebraska,0.003012,Utah,0.018072,Arizona,0.012048,Delaware,0.009036,Idaho,0.003012,Kansas,0.009036,Louisiana,0.009036,Maine,0.012048,Maryland,0.01506,New Mexico,0.027108,Massachusetts,0.012048,Oklahoma,0.009036,South Carolina,0.072289,California,0.033133,Colorado,0.009036,Connecticut,0.033133,Georgia,0.018072,Indiana,0.027108,Iowa,0.024096,Kentucky,0.078313,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:58:37+0000,Biden for President,0,99,0,999,0.001626,"Washington, District of Columbia",0.003252,North Dakota,0.013008,Mississippi,0.01626,Missouri,0.004878,Montana,0.003252,Nebraska,0.006504,Nevada,0.009756,New Jersey,0.009756,New Mexico,0.061789,New York,0.04878,North Carolina,0.042276,Ohio,0.037398,Michigan,0.014634,Oklahoma,0.01626,Oregon,0.043902,Pennsylvania,0.013008,South Carolina,0.01626,Tennessee,0.092683,Texas,0.001626,Vermont,0.030894,Virginia,0.021138,Washington,0.013008,West Virginia,0.014634,Minnesota,0.01626,Massachusetts,0.003252,Idaho,0.017886,Colorado,0.004878,New Hampshire,0.001626,Rhode Island,0.003252,South Dakota,0.004878,Utah,0.014634,Alabama,0.003252,Alaska,0.02439,Arizona,0.009756,Arkansas,0.097561,California,0.009756,Connecticut,0.022764,Maryland,0.00813,Delaware,0.089431,Florida,0.017886,Georgia,0.035772,Illinois,0.013008,Indiana,0.02439,Iowa,0.003252,Kansas,0.013008,Kentucky,0.00813,Louisiana,0.003252,Maine,0.013008,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:58:25+0000,Biden for President,0,99,0,999,0.004819,Alabama,0.026506,Ohio,0.016867,Minnesota,0.007229,Mississippi,0.012048,Nebraska,0.00241,New Hampshire,0.028916,New Jersey,0.007229,New Mexico,0.055422,New York,0.045783,North Carolina,0.012048,Oklahoma,0.019277,Massachusetts,0.014458,Oregon,0.053012,Pennsylvania,0.007229,Rhode Island,0.014458,South Carolina,0.021687,Tennessee,0.057831,Texas,0.007229,Utah,0.031325,Virginia,0.014458,Washington,0.036145,Michigan,0.024096,Maryland,0.007229,Alaska,0.00241,Louisiana,0.009639,Delaware,0.007229,"Washington, District of Columbia",0.019277,Indiana,0.004819,Kansas,0.016867,Missouri,0.009639,Nevada,0.007229,West Virginia,0.00241,Wyoming,0.019277,Arizona,0.007229,Maine,0.016867,Arkansas,0.103614,California,0.021687,Colorado,0.019277,Connecticut,0.091566,Florida,0.028916,Georgia,0.045783,Illinois,0.007229,Iowa,0.014458,Kentucky,0.016867,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:58:23+0000,Biden for President,0,99,0,999,0.043478,Pennsylvania,0.043478,Alabama,0.043478,Arizona,0.043478,Connecticut,0.043478,Hawaii,0.043478,Illinois,0.043478,Massachusetts,0.043478,Missouri,0.043478,New Mexico,0.130435,New York,0.086957,North Carolina,0.043478,Oregon,0.086957,South Carolina,0.173913,Washington,0.043478,Florida,0.043478,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:58:18+0000,Biden for President,0,99,0,999,0.001812,Alaska,0.018116,Oregon,0.019928,Missouri,0.005435,Montana,0.014493,Nebraska,0.01087,Nevada,0.023551,New Jersey,0.009058,New Mexico,0.056159,New York,0.018116,North Carolina,0.038043,Ohio,0.047101,Pennsylvania,0.030797,Michigan,0.009058,Rhode Island,0.023551,South Carolina,0.023551,Tennessee,0.057971,Texas,0.009058,Utah,0.003623,Vermont,0.03442,Virginia,0.025362,Washington,0.009058,West Virginia,0.019928,Minnesota,0.032609,Massachusetts,0.001812,Idaho,0.016304,Connecticut,0.005435,Maine,0.007246,Mississippi,0.005435,New Hampshire,0.009058,Oklahoma,0.01087,Alabama,0.01087,Arizona,0.005435,Arkansas,0.088768,California,0.014493,Colorado,0.005435,Delaware,0.030797,Maryland,0.005435,"Washington, District of Columbia",0.085145,Florida,0.030797,Georgia,0.001812,Hawaii,0.041667,Illinois,0.021739,Indiana,0.01087,Iowa,0.007246,Kansas,0.016304,Kentucky,0.012681,Louisiana,0.012681,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: RESPONSE NEEDED! Since taking office, Trump and Mitch McConnell have  confirmed 2 Supreme Court justices, 43 appeals court judges, and 99 district court judges. This number is unprecedented. Beyond just their partisan views, almost 90% of Trump’s district court picks are white and 74% are men. 

As president, Joe Biden will fill our federal courts with judges who reflect the diversity - with respect to race, gender, sexual orientation, and ethnicity - of the American people. 

We’re 96% of the way to our response goal, but we’re still waiting to hear from you. Let us know now: Do you want Trump to have another four years to nominate judges?",2019-08-12T21:58:15+0000,Biden for President,0,99,0,999,0.007463,Mississippi,0.007463,Alaska,0.007463,Nevada,0.022388,New Jersey,0.014925,New Mexico,0.033582,New York,0.033582,Ohio,0.018657,Tennessee,0.026119,Virginia,0.014925,Wisconsin,0.007463,Connecticut,0.037313,Michigan,0.029851,Delaware,0.033582,Illinois,0.026119,Kentucky,0.022388,Maryland,0.011194,Montana,0.026119,North Carolina,0.014925,Oregon,0.067164,Pennsylvania,0.078358,Texas,0.014925,Missouri,0.018657,Massachusetts,0.011194,Oklahoma,0.003731,North Dakota,0.014925,Alabama,0.011194,Arkansas,0.022388,Colorado,0.018657,Iowa,0.007463,Maine,0.011194,Minnesota,0.003731,Nebraska,0.003731,New Hampshire,0.003731,Rhode Island,0.007463,Kansas,0.018657,South Carolina,0.007463,Utah,0.003731,West Virginia,0.007463,Wyoming,0.029851,Arizona,0.078358,California,0.074627,Florida,0.022388,Georgia,0.029851,Indiana,0.033582,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
