ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region
"Let's get organized! Team Warren will convene our first volunteer training in Nashville on Thursday, August 29th.

Join us to learn more about how to spread Elizabeth’s vision for big, structural change.",2019-08-18T20:00:25+0000,Warren for President,0,99,5000,9999,0.000284,Illinois,0.000284,Texas,0.019302,Kentucky,0.980131,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACLU volunteers are asking 2020 presidential candidates if they would support creating a pathway to citizenship for 11 million undocumented immigrants. 20 candidates, including Senator Elizabeth Warren, having already answered ‘yes.

Sign up to find out about where presidential candidates stand on the issues that matter to you most.",2019-08-18T19:29:29+0000,the American Civil Liberties Union,0,99,1000,4999,1,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACLU volunteers are asking 2020 presidential candidates if they would support creating a pathway to citizenship for 11 million undocumented immigrants. 20 candidates, including Senator Elizabeth Warren, having already answered ‘yes.

Sign up to find out about where presidential candidates stand on the issues that matter to you most.",2019-08-18T19:29:29+0000,the American Civil Liberties Union,0,99,1000,4999,0.009701,Alabama,0.038802,Pennsylvania,0.00717,Nevada,0.006326,New Hampshire,0.018558,New Jersey,0.012653,New Mexico,0.058203,New York,0.027415,North Carolina,0.002952,North Dakota,0.040489,Ohio,0.010966,Oklahoma,0.025728,Oregon,0.002952,Rhode Island,0.006748,Montana,0.006748,South Carolina,0.005061,South Dakota,0.019401,Tennessee,0.051455,Texas,0.003796,Utah,0.004639,Vermont,0.018136,Virginia,0.038802,Washington,0.007592,West Virginia,0.022353,Wisconsin,0.009701,Nebraska,0.017714,Missouri,0.005483,Alaska,0.006748,Idaho,0.025728,Arizona,0.012653,Arkansas,0.103754,California,0.018558,Colorado,0.009701,Connecticut,0.003796,Delaware,0.002531,"Washington, District of Columbia",0.062421,Florida,0.019401,Georgia,0.008013,Hawaii,0.037537,Illinois,0.006326,Mississippi,0.028258,Indiana,0.013075,Iowa,0.011809,Kansas,0.016871,Kentucky,0.008435,Louisiana,0.009279,Maine,0.014762,Maryland,0.025306,Massachusetts,0.044285,Michigan,0.029102,Minnesota,0.002109,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACLU volunteers are asking 2020 presidential candidates if they would support creating a pathway to citizenship for 11 million undocumented immigrants. 20 candidates, including Senator Elizabeth Warren, having already answered ‘yes.

Sign up to find out about where presidential candidates stand on the issues that matter to you most.",2019-08-18T19:27:06+0000,the American Civil Liberties Union,0,99,0,999,0.266968,Iowa,0.18552,Massachusetts,0.085973,New Hampshire,0.452489,South Carolina,0.004525,Texas,0.004525,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BOSTON HERALD CALLS OUT WARREN FOR ‘DANGEROUS AND FALSE RHETORIC’ AGAINST POLICE, PAINTING LAW ENFORCEMENT AS CORRUPT AND RACIST.  

The editors of the Boston Herald are calling on 2020 Democrat presidential candidate Sen. Elizabeth Warren (D-MA) to “stop using dangerous and false” rhetoric regarding law enforcement officers.  “Law enforcement is under assault in this country,” wrote the Herald’s editorial board. “Several ICE facilities have been attacked this year. On Wednesday, six Philadelphia police officers were shot in the line of duty during a standoff. Those same police also had to deal with being taunted by some bystanders, who laughed and yelled at them in the midst of the gunfire.”

The Boston Herald urged that Democratic presidential candidate Sen. Elizabeth Warren (D-Mass.) “must stop using dangerous and false rhetoric immediately,” against police by painting law enforcement as hopelessly corrupt and racist. The paper argued this puts police in danger and cited law enforcement officials concerned about Warren’s rhetoric.

The Herald also specifically flagged its hometown senator for a tweet perpetuating the falsehood that teenager Michael Brown was “murdered” by police in Ferguson, Mo., even though according to the investigation into Brown’s case released during the Obama administration, “The unarmed 18-year-old black man’s shooting by a police officer was ruled an act of ‘self-defense’ by the U.S. Department of Justice. Witnesses corroborated the officer’s testimony that Brown was charging at him after already trying to wrestle away his gun,” the Herald wrote.

“The Massachusetts Chiefs of Police Association wrote to Warren Tuesday saying her Friday tweet that black teen Michael Brown of Ferguson, Mo., was  ‘murdered by a white police officer’ is ‘appalling,’” the Herald noted.

The Herald’s accuracy was in contrast to national media networks like MSNBC and CNN, which DID NOT not correct Warren’s statement.

Former George W. Bush White House spokesman Ari Fleischer, a prominent conservative, tweeted about the network silence, which was reported by The Washington Free Beacon: “MSNBC, CNN Ignore Warren and Harris Falsely Tweeting Michael Brown Was Murdered.”

    MSNBC, CNN Ignore Warren and Harris Falsely Tweeting Michael Brown Was Murdered https://t.co/gRJZqDmGZ0

    — Ari Fleischer (@AriFleischer) August 13, 2019

The Herald noted that two Massachusetts police officers were murdered last year.

The Boston Herald editorial notes:

    Last year it was ICE she targeted for expulsion, saying that it should be replaced with “something that reflects our morality.” She bellowed to a boisterous Boston City Hall Plaza crowd that, “This is about children held in cages. This is about babies scattered all across this country.” [Emphasis added]

     Just days later, a Cambridge man offered to pay $500 to anyone who would kill an ICE agent. Law enforcement officers — the same ones Warren derides routinely — apprehended and charged the man. [Emphasis added]

“On Wednesday, six Philadelphia police officers were shot in the line of duty during a standoff,” The Boston Herald editors wrote. “Those same police also had to deal with being taunted by some bystanders, who laughed and yelled at them in the midst of the gunfire.”

Last year, police chiefs in Massachusetts denounced Warren for her comments at a predominantly black American college that police departments in the U.S. are racist.

“Let’s just start with the hard truth about our criminal justice system,” Warren said in August 2018. “It’s racist. It is. And when I say our system, I mean all the way. I mean front to back.”

Since January, the Officer Down Memorial Page records that 73 law enforcement officers have died or been killed in the line of duty. Last year, more than 160 law enforcement officers died or were killed across the country.

https://www.aim.org/aim-column/boston-herald-calls-out-warren-for-dangerous-and-false-rhetoric/",2019-08-18T00:07:38+0000,Verde Village News,0,99,0,999,1,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elizabeth Warren announces opposition to the Line 3 tar sands pipeline, joining Bernie Sanders & Jay Inslee. Time for Amy Klobuchar, Joe Biden, Kamala Harris, Pete Buttigieg & the rest of the field to speak out against this reckless and unnecessary pipeline. #stopline3 #keepitintheground",2019-08-17T22:54:15+0000,MN350 Action,0,99,5000,9999,1,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Let's get organized! Team Warren will convene our first volunteer training in Huntsville on Wednesday, August 28th.

Join us to learn more about how to spread Elizabeth’s vision for big, structural change.",2019-08-17T20:00:25+0000,Warren for President,0,99,1000,4999,0.000734,Kentucky,0.000734,New York,0.789435,Alabama,0.000734,Maine,0.208364,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Let's get organized! Team Warren will convene our first volunteer training in Huntsville on Wednesday, August 28th.

Join us to learn more about how to spread Elizabeth’s vision for big, structural change.",2019-08-17T20:00:14+0000,Warren for President,0,99,1000,4999,0.849834,Alabama,0.150166,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Right now, we have an economy and a democracy that favors the wealthy and well-connected. It’s time we save our democracy. It’s time we build an economy that works for everyone and clean up the corruption in Washington. It’s time for big, structural changes. And yes, I have a plan for that. Here’s what my administration will do:
 
• We will pass the biggest anti-corruption plan since Watergate and end lobbying as we know it.
• We will break up big ag. We will break up the big banks. We will break up big tech.
• We will strengthen our unions and give our workers a voice in corporate boardrooms.
• We will pass a 2 cent wealth tax on people with fortunes over $50 million.

And with that money:
  
• We will provide universal child care and universal pre-K.
• We will make public college free and restore our historically black colleges and universities.
• We will cancel student debt for 95% of people who have it.  

When I lead the Democratic Party, we will fight for a better life for every American. Click here to see more about how we’ll win for all Americans.",2019-08-17T18:00:34+0000,Warren for President,100,499,10000,49999,1,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Right now, we have an economy and a democracy that favors the wealthy and well-connected. It’s time we build an economy that works for everyone and clean up the corruption in Washington. It’s time we save our democracy. It’s time for big, structural changes.

I have a plan for that. Click here to see more about how we’ll win for all Americans.",2019-08-17T18:00:34+0000,Warren for President,0,99,1000,4999,1,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Right now, we have an economy and a democracy that favors the wealthy and well-connected. It’s time we build an economy that works for everyone and clean up the corruption in Washington. It’s time we save our democracy. It’s time for big, structural changes.

I have a plan for that. Click here to see more about how we’ll win for all Americans.",2019-08-17T18:00:34+0000,Warren for President,0,99,0,999,1,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Right now, we have an economy and a democracy that favors the wealthy and well-connected. It’s time we build an economy that works for everyone and clean up the corruption in Washington. It’s time we save our democracy. It’s time for big, structural changes.

I have a plan for that. Click here to see more about how we’ll win for all Americans.",2019-08-17T18:00:34+0000,Warren for President,0,99,1000,4999,1,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There are some Democrats who believe the only way to fix our broken democracy is with little tweaks and nudges. And that if we all just calm down, the Republicans will come to their senses and compromise. We’ve tried that — and it failed. The time for small ideas is over. If we are going to save our democracy, if we are going to build an economy that works for everyone,  if we are going to clean up the corruption in Washington, we need big, structural changes. And yes, I have a plan for that. Here’s what my administration will do:
 
• We will pass a 2 cent wealth tax on people with fortunes over $50 million.
• We will pass the biggest anti-corruption plan since Watergate and end lobbying as we know it.
• We will break up big ag. We will break up the big banks. We will break up big tech.
• We will strengthen our unions and give our workers a voice in corporate boardrooms.
• We will provide universal child care and universal pre-K.
• We will make public college free and restore our historically black colleges and universities.
• We will cancel student debt for 95% of people who have it.  

And here’s how we’ll win.",2019-08-17T18:00:34+0000,Warren for President,0,99,0,999,1,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"• We will pass a 2 cent wealth tax on people with fortunes over $50 million.
• We will pass the biggest anti-corruption plan since Watergate and end lobbying as we know it.
• We will break up big ag. We will break up the big banks. We will break up big tech.
• We will strengthen our unions and give our workers a voice in corporate boardrooms.
• We will provide universal child care and universal pre-K.
• We will make public college free and restore our historically black colleges and universities.
• We will cancel student debt for 95% of people who have it.  

When I lead the Democratic Party, we will fight for big, structural changes like these.

Here’s how we’ll win –  for all Americans.",2019-08-17T18:00:34+0000,Warren for President,100,499,10000,49999,1,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"• We will pass a 2 cent wealth tax on people with fortunes over $50 million.
• We will pass the biggest anti-corruption plan since Watergate and end lobbying as we know it.
• We will break up big ag. We will break up the big banks. We will break up big tech.
• We will strengthen our unions and give our workers a voice in corporate boardrooms.
• We will provide universal child care and universal pre-K.
• We will make public college free and restore our historically black colleges and universities.
• We will cancel student debt for 95% of people who have it.  

When I lead the Democratic Party, we will fight for big, structural changes like these.

Here’s how we’ll win –  for all Americans.",2019-08-17T18:00:34+0000,Warren for President,0,99,1000,4999,1,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There are some Democrats who believe the only way to fix our broken democracy is with little tweaks and nudges. And that if we all just calm down, the Republicans will come to their senses and compromise. We’ve tried that — and it failed. The time for small ideas is over. If we are going to save our democracy, if we are going to build an economy that works for everyone,  if we are going to clean up the corruption in Washington, we need big, structural changes. And yes, I have a plan for that. Here’s what my administration will do:
 
• We will pass a 2 cent wealth tax on people with fortunes over $50 million.
• We will pass the biggest anti-corruption plan since Watergate and end lobbying as we know it.
• We will break up big ag. We will break up the big banks. We will break up big tech.
• We will strengthen our unions and give our workers a voice in corporate boardrooms.
• We will provide universal child care and universal pre-K.
• We will make public college free and restore our historically black colleges and universities.
• We will cancel student debt for 95% of people who have it.  

And here’s how we’ll win.",2019-08-17T18:00:34+0000,Warren for President,0,99,1000,4999,1,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Our society and our economy demand so much of women — but they place a particular burden on Black, Latina, Native American, and other women of color. That’s why I have a new plan: a set of executive actions I will take on day one of the Warren administration to boost wages for women of color and open up new pathways to the leadership positions they deserve. It’s time for the government to value the work of women of color — and boost our economy in the process.",2019-08-17T18:00:34+0000,Warren for President,0,99,1000,4999,0.000296,Kentucky,0.999704,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Right now, we have an economy and a democracy that favors the wealthy and well-connected. It’s time we save our democracy. It’s time we build an economy that works for everyone and clean up the corruption in Washington. It’s time for big, structural changes. And yes, I have a plan for that. Here’s what my administration will do:
 
• We will pass the biggest anti-corruption plan since Watergate and end lobbying as we know it.
• We will break up big ag. We will break up the big banks. We will break up big tech.
• We will strengthen our unions and give our workers a voice in corporate boardrooms.
• We will pass a 2 cent wealth tax on people with fortunes over $50 million.

And with that money:
  
• We will provide universal child care and universal pre-K.
• We will make public college free and restore our historically black colleges and universities.
• We will cancel student debt for 95% of people who have it.  

When I lead the Democratic Party, we will fight for a better life for every American. Click here to see more about how we’ll win for all Americans.",2019-08-17T18:00:34+0000,Warren for President,0,99,1000,4999,1,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There are some Democrats who believe the only way to fix our broken democracy is with little tweaks and nudges. And that if we all just calm down, the Republicans will come to their senses and compromise. We’ve tried that — and it failed. The time for small ideas is over. If we are going to save our democracy, if we are going to build an economy that works for everyone,  if we are going to clean up the corruption in Washington, we need big, structural changes. And yes, I have a plan for that. Here’s what my administration will do:
 
• We will pass a 2 cent wealth tax on people with fortunes over $50 million.
• We will pass the biggest anti-corruption plan since Watergate and end lobbying as we know it.
• We will break up big ag. We will break up the big banks. We will break up big tech.
• We will strengthen our unions and give our workers a voice in corporate boardrooms.
• We will provide universal child care and universal pre-K.
• We will make public college free and restore our historically black colleges and universities.
• We will cancel student debt for 95% of people who have it.  

And here’s how we’ll win.",2019-08-17T18:00:34+0000,Warren for President,0,99,1000,4999,1,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
